WELL_OWNER_ID,WELL_ID,OWNER_POST_CODE,OWNER_COUNTRY,OWNER_PROVINCE,OWNER_CITY,OCCUPANT_POST_CODE,OCCUPANT_CITY,CREATE_TIMESTAMP
1174367,2809,T4L 2N4,Canada,Alberta,Lacombe,null,null,2011-10-20T10:38:47.710Z
1174369,2902,null,null,null,null,null,null,2011-10-20T10:38:47.710Z
1174371,9097,T0J 2R0,Canada,Alberta,Rockyview,null,null,2011-10-20T10:38:47.710Z
1174373,1824,T2P 2G7,Canada,Alberta,Calgary,null,null,2011-10-20T10:38:47.710Z
1174375,1825,T2P 2G7,Canada,Alberta,Calgary,null,null,2011-10-20T10:38:47.710Z
1174377,1826,T0J 2R0,Canada,Alberta,Rockyview,null,null,2011-10-20T10:38:47.710Z
1174379,1827,T4G 1T9,Canada,Alberta,Innisfall,null,null,2011-10-20T10:38:47.710Z
1174381,2932,T4G 1T9,Canada,Alberta,Innisfall,null,null,2011-10-20T10:38:47.710Z
1174383,2900,T0J 0W0,Canada,Alberta,Delia,null,null,2011-10-20T10:38:47.710Z
1174385,2810,T0J 0W0,Canada,Alberta,Delia,null,null,2011-10-20T10:38:47.710Z
1174387,1828,T1P 1K6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174389,1856,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174391,1829,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174393,8282,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174395,1830,T1P 1K1,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174397,1831,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174399,1832,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174401,1833,T0M 0A0,Canada,Alberta,Acme,null,null,2011-10-20T10:38:47.710Z
1174403,1834,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174405,1835,T0M 0A0,Canada,Alberta,Acme,null,null,2011-10-20T10:38:47.710Z
1174407,1836,T0M 2C0,Canada,Alberta,Trochu,null,null,2011-10-20T10:38:47.710Z
1174409,1837,T0M 2A0,Canada,Alberta,Three Hills,null,null,2011-10-20T10:38:47.710Z
1174411,9098,T0M 1B0,Canada,Alberta,Irricana,null,null,2011-10-20T10:38:47.710Z
1174413,1838,T2H 3A3,Canada,Alberta,Calgary,null,null,2011-10-20T10:38:47.710Z
1174415,2901,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174417,1839,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174419,2933,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174421,1840,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174423,1841,T2N 4A6,Canada,Alberta,Calgary,null,null,2011-10-20T10:38:47.710Z
1174425,1842,T4B 1A8,Canada,Alberta,Airdrie,null,null,2011-10-20T10:38:47.710Z
1174427,2936,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174429,1843,T0J 2R0,Canada,Alberta,Rockyview,null,null,2011-10-20T10:38:47.710Z
1174431,8576,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174433,1844,T0J 2R0,Canada,Alberta,Rockyview,null,null,2011-10-20T10:38:47.710Z
1174435,9011,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174437,9522,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174439,9099,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174441,1845,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174443,4853,T0M 1J0,Canada,Alberta,Linden,null,null,2011-10-20T10:38:47.710Z
1174445,2214,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174447,2215,T0J 2R0,Canada,Alberta,Rockyview,null,null,2011-10-20T10:38:47.710Z
1174449,2216,T0J 2R0,Canada,Alberta,Rockyview,null,null,2011-10-20T10:38:47.710Z
1174451,2217,T0J 0I0,Canada,Alberta,Drumheller,null,null,2011-10-20T10:38:47.710Z
1174453,2218,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174455,2219,T4C 1S2,Canada,Alberta,Cochrane,null,null,2011-10-20T10:38:47.710Z
1174457,9239,T0J 2G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174459,2220,T0J 0Y0,Canada,Alberta,Drumheller,null,null,2011-10-20T10:38:47.710Z
1174461,2880,T0J 1S0,Canada,Alberta,Hussar,null,null,2011-10-20T10:38:47.710Z
1174463,2221,T2E 5P2,Canada,Alberta,Calgary,null,null,2011-10-20T10:38:47.710Z
1174465,9517,T0J 2R0,Canada,Alberta,Rockyview,null,null,2011-10-20T10:38:47.710Z
1174467,5691,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174469,9026,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174471,2222,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174473,2877,T1P 1K3,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174475,2223,T0J 1S0,Canada,Alberta,Hussar,null,null,2011-10-20T10:38:47.710Z
1174477,2224,T0J 1S0,Canada,Alberta,Hussar,null,null,2011-10-20T10:38:47.710Z
1174479,2225,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174481,8285,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174483,9100,T2C 1Z3,Canada,Alberta,Calgary,null,null,2011-10-20T10:38:47.710Z
1174485,1855,T1P 1K3,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174487,1857,T0J 1N0,Canada,Alberta,Gleichen,null,null,2011-10-20T10:38:47.710Z
1174489,1858,T0J 1N0,Canada,Alberta,Gleichen,null,null,2011-10-20T10:38:47.710Z
1174491,1859,T0J 1N0,Canada,Alberta,Gleichen,null,null,2011-10-20T10:38:47.710Z
1174493,1860,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174495,1861,T0J 1N0,Canada,Alberta,Gleichen,null,null,2011-10-20T10:38:47.710Z
1174497,2878,T0J 1N0,Canada,Alberta,Gleichen,null,null,2011-10-20T10:38:47.710Z
1174499,2881,T0J 0Y0,Canada,Alberta,Drumheller,null,null,2011-10-20T10:38:47.710Z
1174501,1862,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174503,1863,T0J 0Y0,Canada,Alberta,Drumheller,null,null,2011-10-20T10:38:47.710Z
1174505,1864,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174507,9101,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174509,1865,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174511,1866,T0J 1S0,Canada,Alberta,Hussar,null,null,2011-10-20T10:38:47.710Z
1174513,2884,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174515,1867,T0J 2R0,Canada,Alberta,Rockyview,null,null,2011-10-20T10:38:47.710Z
1174517,1868,T0J 2T0,Canada,Alberta,Rosebud,null,null,2011-10-20T10:38:47.710Z
1174519,1869,T0J 0Y0,Canada,Alberta,Drumheller,null,null,2011-10-20T10:38:47.710Z
1174521,1870,T0J 2T0,Canada,Alberta,Rosebud,null,null,2011-10-20T10:38:47.710Z
1174523,2885,T0J 2R0,Canada,Alberta,Rockyview,null,null,2011-10-20T10:38:47.710Z
1174525,1871,T0J 1N0,Canada,Alberta,Gleichen,null,null,2011-10-20T10:38:47.710Z
1174527,1872,T0J 0S0,Canada,Alberta,Cluny,null,null,2011-10-20T10:38:47.710Z
1174529,1873,T0J 0S0,Canada,Alberta,Cluny,null,null,2011-10-20T10:38:47.710Z
1174531,1874,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174533,1875,T4C 1A2,Canada,Alberta,Cochrane,null,null,2011-10-20T10:38:47.710Z
1174535,1876,T0J 0Y0,Canada,Alberta,Drumheller,null,null,2011-10-20T10:38:47.710Z
1174537,1877,T0J 2V0,Canada,Alberta,Rosedale,null,null,2011-10-20T10:38:47.710Z
1174539,9102,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174541,1878,T0J 0S0,Canada,Alberta,Cluny,null,null,2011-10-20T10:38:47.710Z
1174543,1879,T0J 1N0,Canada,Alberta,Gleichen,null,null,2011-10-20T10:38:47.710Z
1174545,1880,T0J 1N0,Canada,Alberta,Gleichen,null,null,2011-10-20T10:38:47.710Z
1174547,8289,T1P 1H3,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174549,1881,T0J 1S0,Canada,Alberta,Hussar,null,null,2011-10-20T10:38:47.710Z
1174551,1882,T0J 1S0,Canada,Alberta,Hussar,null,null,2011-10-20T10:38:47.710Z
1174553,1883,T0J 1S0,Canada,Alberta,Hussar,null,null,2011-10-20T10:38:47.710Z
1174555,2882,T0J 1S0,Canada,Alberta,Hussar,null,null,2011-10-20T10:38:47.710Z
1174557,1884,T0J 1S0,Canada,Alberta,Hussar,null,null,2011-10-20T10:38:47.710Z
1174559,1885,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174561,1886,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174563,1887,T0J 2R0,Canada,Alberta,Rockyview,null,null,2011-10-20T10:38:47.710Z
1174565,4840,T0A 2B0,Canada,Alberta,Torrington,null,null,2011-10-20T10:38:47.710Z
1174567,9103,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174569,8290,T1P 1A6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174571,2970,T0M 2A0,Canada,Alberta,Three Hills,null,null,2011-10-20T10:38:47.710Z
1174573,1888,T0M 2A0,Canada,Alberta,Three Hills,null,null,2011-10-20T10:38:47.710Z
1174575,1889,T0J 0B0,Canada,Alberta,Bassano,null,null,2011-10-20T10:38:47.710Z
1174577,715,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174579,5682,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174581,1890,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174583,1891,T0J 2R0,Canada,Alberta,Rockyview,null,null,2011-10-20T10:38:47.710Z
1174585,1892,T0J 2R0,Canada,Alberta,Rockyview,null,null,2011-10-20T10:38:47.710Z
1174587,1893,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174589,1894,T1P 1K3,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174591,1895,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174593,1896,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174595,1897,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174597,9104,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174599,717,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174601,1898,T0M 0G0,Canada,Alberta,Beiseker,null,null,2011-10-20T10:38:47.710Z
1174603,1899,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174605,1900,T0M 0G0,Canada,Alberta,Beiseker,null,null,2011-10-20T10:38:47.710Z
1174607,1901,T4C 1L1,Canada,Alberta,Cochrane,null,null,2011-10-20T10:38:47.710Z
1174609,1902,T0J 0V0,Canada,Alberta,Dalemead,null,null,2011-10-20T10:38:47.710Z
1174611,713,T0J 2B0,Canada,Alberta,Morrin,null,null,2011-10-20T10:38:47.710Z
1174613,1903,T9A 1X2,Canada,Alberta,Wetaskiwin,null,null,2011-10-20T10:38:47.710Z
1174615,1904,T0M 1B0,Canada,Alberta,Irricana,null,null,2011-10-20T10:38:47.710Z
1174617,1905,T0J 2R0,Canada,Alberta,Rockyview,null,null,2011-10-20T10:38:47.710Z
1174619,2817,T0M 1B0,Canada,Alberta,Irricana,null,null,2011-10-20T10:38:47.710Z
1174621,1906,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174623,714,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174625,1907,T0M 0G0,Canada,Alberta,Beiseker,null,null,2011-10-20T10:38:47.710Z
1174627,9105,T1P 1K2,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174629,1908,T0M 1B0,Canada,Alberta,Irricana,null,null,2011-10-20T10:38:47.710Z
1174631,1909,T1P 1K2,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174633,1910,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174635,8534,T0M 0L0,Canada,Alberta,Carbon,null,null,2011-10-20T10:38:47.710Z
1174637,1911,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174639,1912,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174641,716,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174643,721,T0J 1N0,Canada,Alberta,Gleichen,null,null,2011-10-20T10:38:47.710Z
1174645,1913,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174647,1914,T4G 1T9,Canada,Alberta,Innisfall,null,null,2011-10-20T10:38:47.710Z
1174649,1915,T0J 1X0,Canada,Alberta,Langdon,null,null,2011-10-20T10:38:47.710Z
1174651,1916,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174653,722,T0J 0S0,Canada,Alberta,Cluny,null,null,2011-10-20T10:38:47.710Z
1174655,1917,T2J 2A2,Canada,Alberta,Calgary,null,null,2011-10-20T10:38:47.710Z
1174657,1918,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174659,9106,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174661,1919,null,null,null,null,null,null,2011-10-20T10:38:47.710Z
1174663,1920,T0C 1G0,Canada,Alberta,Erskine,null,null,2011-10-20T10:38:47.710Z
1174665,1921,T0C 1G0,Canada,Alberta,Erskine,null,null,2011-10-20T10:38:47.710Z
1174667,724,T0M 1B0,Canada,Alberta,Irricana,null,null,2011-10-20T10:38:47.710Z
1174669,8292,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174671,1922,T1P 1M9,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174673,1923,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174675,718,T0C 1Z0,Canada,Alberta,Millet,null,null,2011-10-20T10:38:47.710Z
1174677,9025,T0C 1Z0,Canada,Alberta,Millet,null,null,2011-10-20T10:38:47.710Z
1174679,1924,T0M 2C0,Canada,Alberta,Trochu,null,null,2011-10-20T10:38:47.710Z
1174683,1926,null,Canada,Alberta,Elnora,null,null,2011-10-20T10:38:47.710Z
1174687,719,T0M 2C0,Canada,Alberta,Trochu,null,null,2011-10-20T10:38:47.710Z
1174689,1927,T0M 2C0,Canada,Alberta,Trochu,null,null,2011-10-20T10:38:47.710Z
1174691,720,T0M 2C0,Canada,Alberta,Trochu,null,null,2011-10-20T10:38:47.710Z
1174693,1928,T2C 3X2,Canada,Alberta,Calgary,null,null,2011-10-20T10:38:47.710Z
1174695,1929,T2C 3X2,Canada,Alberta,Calgary,null,null,2011-10-20T10:38:47.710Z
1174697,1930,T2C 3X2,Canada,Alberta,Calgary,null,null,2011-10-20T10:38:47.710Z
1174699,1931,T0M 2A0,Canada,Alberta,Three Hills,null,null,2011-10-20T10:38:47.710Z
1174701,1932,T4N 5E2,Canada,Alberta,Red Deer,null,null,2011-10-20T10:38:47.710Z
1174703,723,T0M 0Y0,Canada,Alberta,Elnora,null,null,2011-10-20T10:38:47.710Z
1174705,1933,T0M 2A0,Canada,Alberta,Three Hills,null,null,2011-10-20T10:38:47.710Z
1174707,1934,T0M 0Y0,Canada,Alberta,Elnora,null,null,2011-10-20T10:38:47.710Z
1174709,9108,T4J 1R3,Canada,Alberta,Ponoka,null,null,2011-10-20T10:38:47.710Z
1174711,1935,T0M 1G0,Canada,Alberta,Keoma,null,null,2011-10-20T10:38:47.710Z
1174713,8533,T0M 1E0,Canada,Alberta,Kathyrn,null,null,2011-10-20T10:38:47.710Z
1174715,1936,T0M 1B0,Canada,Alberta,Irricana,null,null,2011-10-20T10:38:47.710Z
1174717,1937,T4B 2A4,Canada,Alberta,Airdrie,null,null,2011-10-20T10:38:47.710Z
1174719,1938,T0M 1B0,Canada,Alberta,Irricana,null,null,2011-10-20T10:38:47.710Z
1174721,9012,T0M 1E0,Canada,Alberta,Kathyrn,null,null,2011-10-20T10:38:47.710Z
1174723,1939,T0M 1G0,Canada,Alberta,Keoma,null,null,2011-10-20T10:38:47.710Z
1174725,1940,T0M 1B0,Canada,Alberta,Irricana,null,null,2011-10-20T10:38:47.710Z
1174727,1941,T0M 1E0,Canada,Alberta,Kathyrn,null,null,2011-10-20T10:38:47.710Z
1174729,1942,T0M 1B0,Canada,Alberta,Irricana,null,null,2011-10-20T10:38:47.710Z
1174731,9109,T0M 1B0,Canada,Alberta,Irricana,null,null,2011-10-20T10:38:47.710Z
1174733,705,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174735,1943,T0J 1S0,Canada,Alberta,Hussar,null,null,2011-10-20T10:38:47.710Z
1174737,8283,T0M 1E0,Canada,Alberta,Kathyrn,null,null,2011-10-20T10:38:47.710Z
1174739,1944,T0M 1G0,Canada,Alberta,Keoma,null,null,2011-10-20T10:38:47.710Z
1174741,1945,T4B 3M2,Canada,Alberta,Airdrie,null,null,2011-10-20T10:38:47.710Z
1174743,702,T0M 1E0,Canada,Alberta,Kathyrn,null,null,2011-10-20T10:38:47.710Z
1174745,1946,T0M 1G0,Canada,Alberta,Keoma,null,null,2011-10-20T10:38:47.710Z
1174747,1947,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174749,1948,null,null,null,null,null,null,2011-10-20T10:38:47.710Z
1174751,1949,T0J 2R0,Canada,Alberta,Rockyview,null,null,2011-10-20T10:38:47.710Z
1174753,1950,null,null,null,null,null,null,2011-10-20T10:38:47.710Z
1174755,1951,null,null,null,null,null,null,2011-10-20T10:38:47.710Z
1174757,703,T1P 1K2,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174759,9110,T0G 2L0,Canada,Alberta,Stettler,null,null,2011-10-20T10:38:47.710Z
1174761,1952,T0M 1T0,Canada,Alberta,Irricana,null,null,2011-10-20T10:38:47.710Z
1174765,1953,T0J 1XO,Canada,Alberta,Langdon,null,null,2011-10-20T10:38:47.710Z
1174767,704,T1P 1K2,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174769,706,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174771,1954,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174773,1955,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174775,1956,T2P 2G7,Canada,Alberta,Calgary,null,null,2011-10-20T10:38:47.710Z
1174777,1957,T0M 0G0,Canada,Alberta,Beiseker,null,null,2011-10-20T10:38:47.710Z
1174779,1958,T2P 2G7,Canada,Alberta,Calgary,null,null,2011-10-20T10:38:47.710Z
1174781,710,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174783,1959,T0J 2R0,Canada,Alberta,Rockyview,null,null,2011-10-20T10:38:47.710Z
1174785,9111,T2P 3R8,Canada,Alberta,Calgary,null,null,2011-10-20T10:38:47.710Z
1174787,1960,T1P 1K2,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174789,709,T0M 1B0,Canada,Alberta,Irricana,null,null,2011-10-20T10:38:47.710Z
1174791,711,T0J 2R0,Canada,Alberta,Rockyview,null,null,2011-10-20T10:38:47.710Z
1174793,1961,T4B 2A4,Canada,Alberta,Airdrie,null,null,2011-10-20T10:38:47.710Z
1174795,1962,T1P 1K5,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174797,1963,T1Y 2B3,Canada,Alberta,Calgary,null,null,2011-10-20T10:38:47.710Z
1174799,712,T4J 1R3,Canada,Alberta,Ponoka,null,null,2011-10-20T10:38:47.710Z
1174801,1964,T4J 1R3,Canada,Alberta,Ponoka,null,null,2011-10-20T10:38:47.710Z
1174803,1965,T0J 2B0,Canada,Alberta,Morrin,null,null,2011-10-20T10:38:47.710Z
1174805,1966,T4G 1T9,Canada,Alberta,Innisfall,null,null,2011-10-20T10:38:47.710Z
1174807,1967,T0M 1R0,Canada,Alberta,Penhold,null,null,2011-10-20T10:38:47.710Z
1174809,2011,T0M 2A0,Canada,Alberta,Three Hills,null,null,2011-10-20T10:38:47.710Z
1174811,2012,T9A 1X2,Canada,Alberta,Wetaskiwin,null,null,2011-10-20T10:38:47.710Z
1174813,9218,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174815,2013,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174817,707,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174819,2014,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174821,2015,T0J 0Y0,Canada,Alberta,Drumheller,null,null,2011-10-20T10:38:47.710Z
1174823,2016,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174825,8880,T0J 2T0,Canada,Alberta,Rosebud,null,null,2011-10-20T10:38:47.710Z
1174827,1157,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174829,2017,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174831,2018,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174833,708,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174835,2019,null,null,null,null,null,null,2011-10-20T10:38:47.710Z
1174837,2020,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174839,2021,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174841,2022,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174843,9219,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174845,2023,T1P 1J6,Canada,Alberta,null,null,null,2011-10-20T10:38:47.710Z
1174847,5683,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174849,2024,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174851,2025,T0J 1N0,Canada,Alberta,Gleichen,null,null,2011-10-20T10:38:47.710Z
1174853,739,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174855,2026,T1P 1S6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174857,2028,T3K 4B1,Canada,Alberta,Calgary,null,null,2011-10-20T10:38:47.710Z
1174859,2029,T0J 2R0,Canada,Alberta,Rockyview,null,null,2011-10-20T10:38:47.710Z
1174861,738,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174863,740,null,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174865,2030,T0J 2R0,Canada,Alberta,Rockyview,null,null,2011-10-20T10:38:47.710Z
1174867,2031,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174869,2032,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174871,2033,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174873,741,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174875,9220,T0J 3G0,Canada,Alberta,Standard,null,null,2011-10-20T10:38:47.710Z
1174877,2034,T0J 0Y0,Canada,Alberta,Drumheller,null,null,2011-10-20T10:38:47.710Z
1174879,2035,T0J 2R0,Canada,Alberta,Rockyview,null,null,2011-10-20T10:38:47.710Z
1174881,2036,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174883,2037,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174885,2038,T0J 2G0,Canada,Alberta,Rosebud,null,null,2011-10-20T10:38:47.710Z
1174887,2039,T0M 0G0,Canada,Alberta,Didsbury,null,null,2011-10-20T10:38:47.710Z
1174889,8536,T0J 1N0,Canada,Alberta,Gleichen,null,null,2011-10-20T10:38:47.710Z
1174891,2040,T0J 1N0,Canada,Alberta,Gleichen,null,null,2011-10-20T10:38:47.710Z
1174893,2041,T0J 2T0,Canada,Alberta,Rosebud,null,null,2011-10-20T10:38:47.710Z
1174895,736,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174897,2042,T2P 1C2,Canada,Alberta,Calgary,null,null,2011-10-20T10:38:47.710Z
1174899,737,T0J 2R0,Canada,Alberta,Rockyview,null,null,2011-10-20T10:38:47.710Z
1174901,2043,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174903,9221,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174905,2044,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174907,2045,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174909,2046,T1P 1P6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174911,7638,T0J 0Y0,Canada,Alberta,Drumheller,null,null,2011-10-20T10:38:47.710Z
1174913,2047,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174915,745,T0J 1N0,Canada,Alberta,Gleichen,null,null,2011-10-20T10:38:47.710Z
1174917,2048,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174919,2049,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174921,8004,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
1174923,2050,T3B 2K2,Canada,Alberta,calgary,null,null,2011-10-20T10:38:47.710Z
1174925,2051,T1P 1J6,Canada,Alberta,Strathmore,null,null,2011-10-20T10:38:47.710Z
